,date,away_team,away_team_id,away_points,home_team,home_team_id,home_points,regular_season,season
1981,2017-01-23 19:30:00,San Antonio Spurs,9,112,Brooklyn Nets,5,86,1,1
1982,2017-01-23 19:30:00,Sacramento Kings,20,109,Detroit Pistons,13,104,1,1
1983,2017-01-23 19:30:00,Golden State Warriors,15,102,Miami Heat,6,105,1,1
1984,2017-01-23 20:00:00,New York Knicks,24,109,Indiana Pacers,3,103,1,1
1985,2017-01-23 20:00:00,Houston Rockets,14,114,Milwaukee Bucks,22,127,1,1
1986,2017-01-23 20:00:00,Cleveland Cavaliers,26,122,New Orleans Pelicans,17,124,1,1
1987,2017-01-23 21:00:00,Oklahoma City Thunder,18,97,Utah Jazz,10,95,1,1
1988,2017-01-24 19:00:00,Boston Celtics,29,108,Washington Wizards,28,123,1,1
1989,2017-01-24 19:00:00,San Antonio Spurs,9,108,Toronto Raptors,0,106,1,1
1990,2017-01-24 19:00:00,Chicago Bulls,25,100,Orlando Magic,4,92,1,1
1991,2017-01-24 19:00:00,Los Angeles Clippers,1,110,Philadelphia 76ers,7,121,1,1
1992,2017-01-24 21:00:00,Utah Jazz,10,93,Denver Nuggets,19,103,1,1
1993,2017-01-24 21:00:00,Minnesota Timberwolves,27,112,Phoenix Suns,12,111,1,1
1994,2017-01-25 19:00:00,Sacramento Kings,20,116,Cleveland Cavaliers,26,112,1,1
1995,2017-01-25 19:30:00,Houston Rockets,14,109,Boston Celtics,29,120,1,1
1996,2017-01-25 19:30:00,Miami Heat,6,109,Brooklyn Nets,5,106,1,1
1997,2017-01-25 20:00:00,Philadelphia 76ers,7,114,Milwaukee Bucks,22,109,1,1
1998,2017-01-25 20:00:00,Oklahoma City Thunder,18,114,New Orleans Pelicans,17,105,1,1
1999,2017-01-25 20:00:00,Toronto Raptors,0,99,Memphis Grizzlies,16,101,1,1
2000,2017-01-25 20:00:00,Golden State Warriors,15,113,Charlotte Hornets,2,103,1,1
2001,2017-01-25 20:00:00,Atlanta Hawks,23,119,Chicago Bulls,25,114,1,1
2002,2017-01-25 20:30:00,New York Knicks,24,95,Dallas Mavericks,8,103,1,1
2003,2017-01-25 22:30:00,Los Angeles Lakers,21,98,Portland Trail Blazers,11,105,1,1
2004,2017-01-26 20:00:00,Indiana Pacers,3,109,Minnesota Timberwolves,27,103,1,1
2005,2017-01-26 20:00:00,Dallas Mavericks,8,98,Oklahoma City Thunder,18,109,1,1
2006,2017-01-26 21:00:00,Phoenix Suns,12,120,Denver Nuggets,19,127,1,1
2007,2017-01-26 22:30:00,Los Angeles Lakers,21,88,Utah Jazz,10,96,1,1
2008,2017-01-27 19:00:00,Sacramento Kings,20,111,Indiana Pacers,3,115,1,1
2009,2017-01-27 19:30:00,Milwaukee Bucks,22,86,Toronto Raptors,0,102,1,1
2010,2017-01-27 19:30:00,Charlotte Hornets,2,107,New York Knicks,24,110,1,1
2011,2017-01-27 19:30:00,Brooklyn Nets,5,116,Cleveland Cavaliers,26,124,1,1
2012,2017-01-27 19:30:00,Orlando Magic,4,98,Boston Celtics,29,128,1,1
2013,2017-01-27 20:00:00,Washington Wizards,28,112,Atlanta Hawks,23,86,1,1
2014,2017-01-27 20:00:00,Miami Heat,6,100,Chicago Bulls,25,88,1,1
2015,2017-01-27 20:00:00,San Antonio Spurs,9,103,New Orleans Pelicans,17,119,1,1
2016,2017-01-27 20:00:00,Houston Rockets,14,123,Philadelphia 76ers,7,118,1,1
2017,2017-01-27 22:00:00,Memphis Grizzlies,16,109,Portland Trail Blazers,11,112,1,1
2018,2017-01-28 19:00:00,Sacramento Kings,20,109,Charlotte Hornets,2,106,1,1
2019,2017-01-28 19:30:00,Detroit Pistons,13,103,Miami Heat,6,116,1,1
2020,2017-01-28 20:00:00,Boston Celtics,29,112,Milwaukee Bucks,22,108,1,1
2021,2017-01-28 20:30:00,Los Angeles Clippers,1,98,Golden State Warriors,15,144,1,1
2022,2017-01-28 21:00:00,Brooklyn Nets,5,109,Minnesota Timberwolves,27,129,1,1
2023,2017-01-28 21:00:00,Denver Nuggets,19,123,Phoenix Suns,12,112,1,1
2024,2017-01-28 21:00:00,Memphis Grizzlies,16,102,Utah Jazz,10,95,1,1
2025,2017-01-29 15:00:00,New York Knicks,24,139,Atlanta Hawks,23,142,1,1
2026,2017-01-29 15:30:00,Oklahoma City Thunder,18,91,Cleveland Cavaliers,26,107,1,1
2027,2017-01-29 18:00:00,Houston Rockets,14,101,Indiana Pacers,3,120,1,1
2028,2017-01-29 18:00:00,Washington Wizards,28,107,New Orleans Pelicans,17,94,1,1
2029,2017-01-29 18:00:00,Orlando Magic,4,114,Toronto Raptors,0,113,1,1
2030,2017-01-29 19:00:00,Dallas Mavericks,8,105,San Antonio Spurs,9,101,1,1
2031,2017-01-29 19:00:00,Philadelphia 76ers,7,108,Chicago Bulls,25,121,1,1
2032,2017-01-29 21:00:00,Golden State Warriors,15,113,Portland Trail Blazers,11,111,1,1
2033,2017-01-30 18:00:00,Sacramento Kings,20,119,Philadelphia 76ers,7,122,1,1
2034,2017-01-30 19:30:00,Brooklyn Nets,5,96,Miami Heat,6,104,1,1
2035,2017-01-30 20:00:00,Detroit Pistons,13,109,Boston Celtics,29,113,1,1
2036,2017-01-30 20:00:00,Orlando Magic,4,105,Minnesota Timberwolves,27,111,1,1
2037,2017-01-30 20:30:00,Cleveland Cavaliers,26,97,Dallas Mavericks,8,104,1,1
2038,2017-01-30 22:30:00,Memphis Grizzlies,16,115,Phoenix Suns,12,96,1,1
2039,2017-01-31 19:00:00,New York Knicks,24,101,Washington Wizards,28,117,1,1
2040,2017-01-31 19:00:00,New Orleans Pelicans,17,106,Toronto Raptors,0,108,1,1
2041,2017-01-31 20:00:00,Sacramento Kings,20,83,Houston Rockets,14,105,1,1
2042,2017-01-31 20:30:00,Oklahoma City Thunder,18,94,San Antonio Spurs,9,108,1,1
2043,2017-01-31 22:00:00,Charlotte Hornets,2,98,Portland Trail Blazers,11,115,1,1
2044,2017-01-31 22:30:00,Denver Nuggets,19,116,Los Angeles Lakers,21,120,1,1
2045,2017-02-01 19:00:00,Minnesota Timberwolves,27,97,Cleveland Cavaliers,26,125,1,1
2046,2017-02-01 19:00:00,Indiana Pacers,3,98,Orlando Magic,4,88,1,1
2047,2017-02-01 19:30:00,New York Knicks,24,95,Brooklyn Nets,5,90,1,1
2048,2017-02-01 19:30:00,New Orleans Pelicans,17,98,Detroit Pistons,13,118,1,1
2049,2017-02-01 19:30:00,Toronto Raptors,0,104,Boston Celtics,29,109,1,1
2050,2017-02-01 19:30:00,Atlanta Hawks,23,93,Miami Heat,6,116,1,1
2051,2017-02-01 20:30:00,Philadelphia 76ers,7,95,Dallas Mavericks,8,113,1,1
2052,2017-02-01 21:00:00,Memphis Grizzlies,16,119,Denver Nuggets,19,99,1,1
2053,2017-02-01 21:00:00,Los Angeles Clippers,1,124,Phoenix Suns,12,114,1,1
2054,2017-02-01 21:00:00,Milwaukee Bucks,22,88,Utah Jazz,10,104,1,1
2055,2017-02-01 21:30:00,Chicago Bulls,25,128,Oklahoma City Thunder,18,100,1,1
2056,2017-02-01 22:30:00,Charlotte Hornets,2,111,Golden State Warriors,15,126,1,1
2057,2017-02-02 19:00:00,Los Angeles Lakers,21,108,Washington Wizards,28,116,1,1
2058,2017-02-02 20:00:00,Atlanta Hawks,23,113,Houston Rockets,14,108,1,1
2059,2017-02-02 20:30:00,Philadelphia 76ers,7,86,San Antonio Spurs,9,102,1,1
2060,2017-02-02 22:30:00,Golden State Warriors,15,133,Los Angeles Clippers,1,120,1,1
2061,2017-02-03 19:00:00,Toronto Raptors,0,94,Orlando Magic,4,102,1,1
2062,2017-02-03 19:30:00,Indiana Pacers,3,106,Brooklyn Nets,5,97,1,1
2063,2017-02-03 19:30:00,Minnesota Timberwolves,27,108,Detroit Pistons,13,116,1,1
2064,2017-02-03 20:00:00,Los Angeles Lakers,21,107,Boston Celtics,29,113,1,1
2065,2017-02-03 20:00:00,Chicago Bulls,25,117,Houston Rockets,14,121,1,1
2066,2017-02-03 20:00:00,Memphis Grizzlies,16,102,Oklahoma City Thunder,18,114,1,1
2067,2017-02-03 21:00:00,Milwaukee Bucks,22,117,Denver Nuggets,19,121,1,1
2068,2017-02-03 22:30:00,Dallas Mavericks,8,108,Portland Trail Blazers,11,104,1,1
2069,2017-02-03 22:30:00,Phoenix Suns,12,105,Sacramento Kings,20,103,1,1
2070,2017-02-04 19:00:00,New Orleans Pelicans,17,91,Washington Wizards,28,105,1,1
2071,2017-02-04 19:00:00,Detroit Pistons,13,84,Indiana Pacers,3,105,1,1
2072,2017-02-04 19:00:00,Orlando Magic,4,86,Atlanta Hawks,23,113,1,1
2073,2017-02-04 19:30:00,Philadelphia 76ers,7,102,Miami Heat,6,125,1,1
2074,2017-02-04 20:30:00,Cleveland Cavaliers,26,111,New York Knicks,24,104,1,1
2075,2017-02-04 21:00:00,Memphis Grizzlies,16,107,Minnesota Timberwolves,27,99,1,1
2076,2017-02-04 21:00:00,Milwaukee Bucks,22,137,Phoenix Suns,12,112,1,1
2077,2017-02-04 21:00:00,Denver Nuggets,19,97,San Antonio Spurs,9,121,1,1
2078,2017-02-04 21:00:00,Charlotte Hornets,2,98,Utah Jazz,10,105,1,1
2079,2017-02-04 22:30:00,Golden State Warriors,15,106,Sacramento Kings,20,109,1,1
2080,2017-02-05 12:00:00,Toronto Raptors,0,103,Brooklyn Nets,5,95,1,1
2081,2017-02-05 14:00:00,Los Angeles Clippers,1,102,Boston Celtics,29,107,1,1
2082,2017-02-05 15:00:00,Portland Trail Blazers,11,99,Oklahoma City Thunder,18,105,1,1
2083,2017-02-06 19:00:00,Oklahoma City Thunder,18,90,Indiana Pacers,3,93,1,1
2084,2017-02-06 19:00:00,Los Angeles Lakers,21,121,New York Knicks,24,107,1,1
2085,2017-02-06 19:00:00,Cleveland Cavaliers,26,140,Washington Wizards,28,135,1,1
2086,2017-02-06 19:30:00,Utah Jazz,10,120,Atlanta Hawks,23,95,1,1
2087,2017-02-06 19:30:00,Philadelphia 76ers,7,96,Detroit Pistons,13,113,1,1
2088,2017-02-06 19:30:00,Los Angeles Clippers,1,109,Toronto Raptors,0,118,1,1
2089,2017-02-06 20:00:00,Miami Heat,6,115,Minnesota Timberwolves,27,113,1,1
2090,2017-02-06 20:00:00,Phoenix Suns,12,106,New Orleans Pelicans,17,111,1,1
2091,2017-02-06 21:00:00,Dallas Mavericks,8,87,Denver Nuggets,19,110,1,1
2092,2017-02-06 21:30:00,San Antonio Spurs,9,74,Memphis Grizzlies,16,89,1,1
2093,2017-02-06 22:30:00,Chicago Bulls,25,112,Sacramento Kings,20,107,1,1
2094,2017-02-07 19:00:00,Brooklyn Nets,5,107,Charlotte Hornets,2,111,1,1
2095,2017-02-07 20:00:00,Orlando Magic,4,104,Houston Rockets,14,128,1,1
2096,2017-02-07 20:30:00,Portland Trail Blazers,11,114,Dallas Mavericks,8,113,1,1
2097,2017-02-08 19:00:00,Cleveland Cavaliers,26,132,Indiana Pacers,3,117,1,1
2098,2017-02-08 19:00:00,San Antonio Spurs,9,111,Philadelphia 76ers,7,103,1,1
2099,2017-02-08 19:30:00,Denver Nuggets,19,106,Atlanta Hawks,23,117,1,1
2100,2017-02-08 19:30:00,Washington Wizards,28,114,Brooklyn Nets,5,110,1,1
2101,2017-02-08 19:30:00,Los Angeles Lakers,21,102,Detroit Pistons,13,121,1,1
2102,2017-02-08 20:00:00,Los Angeles Clippers,1,119,New York Knicks,24,115,1,1
2103,2017-02-08 20:00:00,Utah Jazz,10,127,New Orleans Pelicans,17,94,1,1
2104,2017-02-08 20:00:00,Phoenix Suns,12,91,Memphis Grizzlies,16,110,1,1
2105,2017-02-08 20:00:00,Miami Heat,6,106,Milwaukee Bucks,22,88,1,1
2106,2017-02-08 20:00:00,Toronto Raptors,0,109,Minnesota Timberwolves,27,112,1,1
2107,2017-02-08 22:30:00,Chicago Bulls,25,92,Golden State Warriors,15,123,1,1
2108,2017-02-08 22:30:00,Boston Celtics,29,92,Sacramento Kings,20,108,1,1
2109,2017-02-09 19:00:00,Philadelphia 76ers,7,112,Orlando Magic,4,111,1,1
2110,2017-02-09 19:00:00,Houston Rockets,14,107,Charlotte Hornets,2,95,1,1
2111,2017-02-09 20:00:00,Cleveland Cavaliers,26,109,Oklahoma City Thunder,18,118,1,1
2112,2017-02-09 20:30:00,Utah Jazz,10,105,Dallas Mavericks,8,112,1,1
2113,2017-02-09 22:30:00,Boston Celtics,29,120,Portland Trail Blazers,11,111,1,1
2114,2017-02-10 19:30:00,Miami Heat,6,108,Brooklyn Nets,5,99,1,1
2115,2017-02-10 19:30:00,San Antonio Spurs,9,103,Detroit Pistons,13,92,1,1
2116,2017-02-10 19:30:00,Denver Nuggets,19,131,New York Knicks,24,123,1,1
2117,2017-02-10 20:00:00,Golden State Warriors,15,122,Memphis Grizzlies,16,107,1,1
2118,2017-02-10 20:00:00,Los Angeles Lakers,21,122,Milwaukee Bucks,22,114,1,1
2119,2017-02-10 20:00:00,New Orleans Pelicans,17,122,Minnesota Timberwolves,27,106,1,1
2120,2017-02-10 20:00:00,Indiana Pacers,3,107,Washington Wizards,28,112,1,1
2121,2017-02-10 22:30:00,Atlanta Hawks,23,107,Sacramento Kings,20,108,1,1
2122,2017-02-10 22:30:00,Chicago Bulls,25,97,Phoenix Suns,12,115,1,1
2123,2017-02-11 17:00:00,Los Angeles Clippers,1,107,Charlotte Hornets,2,102,1,1
2124,2017-02-11 19:00:00,Milwaukee Bucks,22,116,Indiana Pacers,3,100,1,1
2125,2017-02-11 19:30:00,Denver Nuggets,19,109,Cleveland Cavaliers,26,125,1,1
2126,2017-02-11 19:30:00,Miami Heat,6,109,Philadelphia 76ers,7,117,1,1
2127,2017-02-11 20:30:00,Golden State Warriors,15,130,Oklahoma City Thunder,18,114,1,1
2128,2017-02-11 21:00:00,Orlando Magic,4,80,Dallas Mavericks,8,112,1,1
2129,2017-02-11 21:00:00,Phoenix Suns,12,102,Houston Rockets,14,133,1,1
2130,2017-02-11 22:00:00,Boston Celtics,29,112,Utah Jazz,10,104,1,1
2131,2017-02-12 15:30:00,Chicago Bulls,25,89,Minnesota Timberwolves,27,117,1,1
2132,2017-02-12 15:30:00,San Antonio Spurs,9,90,New York Knicks,24,94,1,1
2133,2017-02-12 18:00:00,Detroit Pistons,13,102,Toronto Raptors,0,101,1,1
2134,2017-02-12 21:00:00,New Orleans Pelicans,17,99,Sacramento Kings,20,105,1,1
2135,2017-02-13 19:00:00,Philadelphia 76ers,7,105,Charlotte Hornets,2,99,1,1
2136,2017-02-13 19:00:00,San Antonio Spurs,9,110,Indiana Pacers,3,106,1,1
2137,2017-02-13 19:30:00,Memphis Grizzlies,16,112,Brooklyn Nets,5,103,1,1
2138,2017-02-13 19:30:00,Orlando Magic,4,116,Miami Heat,6,107,1,1
2139,2017-02-13 20:00:00,Detroit Pistons,13,89,Milwaukee Bucks,22,102,1,1
2140,2017-02-13 20:00:00,Oklahoma City Thunder,18,98,Washington Wizards,28,120,1,1
2141,2017-02-13 20:30:00,Boston Celtics,29,111,Dallas Mavericks,8,98,1,1
2142,2017-02-13 21:00:00,Los Angeles Clippers,1,88,Utah Jazz,10,72,1,1
2143,2017-02-13 21:00:00,Golden State Warriors,15,110,Denver Nuggets,19,132,1,1
2144,2017-02-13 21:00:00,New Orleans Pelicans,17,110,Phoenix Suns,12,108,1,1
2145,2017-02-13 22:30:00,Atlanta Hawks,23,109,Portland Trail Blazers,11,104,1,1
2146,2017-02-14 20:00:00,Toronto Raptors,0,94,Chicago Bulls,25,105,1,1
2147,2017-02-14 20:00:00,Cleveland Cavaliers,26,116,Minnesota Timberwolves,27,108,1,1
2148,2017-02-14 22:30:00,Sacramento Kings,20,97,Los Angeles Lakers,21,96,1,1
2149,2017-02-15 19:00:00,San Antonio Spurs,9,107,Orlando Magic,4,79,1,1
2150,2017-02-15 19:00:00,Indiana Pacers,3,104,Cleveland Cavaliers,26,113,1,1
2151,2017-02-15 19:30:00,Dallas Mavericks,8,91,Detroit Pistons,13,98,1,1
2152,2017-02-15 19:30:00,Charlotte Hornets,2,85,Toronto Raptors,0,90,1,1
2153,2017-02-15 19:30:00,Philadelphia 76ers,7,108,Boston Celtics,29,116,1,1
2154,2017-02-15 19:30:00,Milwaukee Bucks,22,129,Brooklyn Nets,5,125,1,1
2155,2017-02-15 20:00:00,Miami Heat,6,117,Houston Rockets,14,109,1,1
2156,2017-02-15 20:00:00,New Orleans Pelicans,17,95,Memphis Grizzlies,16,91,1,1
2157,2017-02-15 21:00:00,Minnesota Timberwolves,27,112,Denver Nuggets,19,99,1,1
2158,2017-02-15 21:00:00,Los Angeles Lakers,21,101,Phoenix Suns,12,137,1,1
2159,2017-02-15 21:00:00,Portland Trail Blazers,11,88,Utah Jazz,10,111,1,1
2160,2017-02-15 21:30:00,New York Knicks,24,105,Oklahoma City Thunder,18,116,1,1
2161,2017-02-15 22:30:00,Sacramento Kings,20,86,Golden State Warriors,15,109,1,1
2162,2017-02-15 22:30:00,Atlanta Hawks,23,84,Los Angeles Clippers,1,99,1,1
2163,2017-02-16 19:00:00,Washington Wizards,28,111,Indiana Pacers,3,98,1,1
2164,2017-02-16 20:00:00,Boston Celtics,29,103,Chicago Bulls,25,104,1,1
2165,2017-02-23 19:00:00,Portland Trail Blazers,11,112,Orlando Magic,4,103,1,1
2166,2017-02-23 19:30:00,Charlotte Hornets,2,108,Detroit Pistons,13,114,1,1
2167,2017-02-23 20:00:00,New York Knicks,24,104,Cleveland Cavaliers,26,119,1,1
2168,2017-02-23 20:00:00,Houston Rockets,14,129,New Orleans Pelicans,17,99,1,1
2169,2017-02-23 22:30:00,Los Angeles Clippers,1,113,Golden State Warriors,15,123,1,1
2170,2017-02-23 22:30:00,Denver Nuggets,19,100,Sacramento Kings,20,116,1,1
2171,2017-02-24 19:00:00,Memphis Grizzlies,16,92,Indiana Pacers,3,102,1,1
2172,2017-02-24 19:00:00,Washington Wizards,28,112,Philadelphia 76ers,7,120,1,1
2173,2017-02-24 20:00:00,Boston Celtics,29,97,Toronto Raptors,0,107,1,1
2174,2017-02-24 20:00:00,Los Angeles Lakers,21,93,Oklahoma City Thunder,18,110,1,1
2175,2017-02-24 20:00:00,Dallas Mavericks,8,84,Minnesota Timberwolves,27,97,1,1
2176,2017-02-24 20:00:00,Phoenix Suns,12,121,Chicago Bulls,25,128,1,1
2177,2017-02-24 20:00:00,Utah Jazz,10,109,Milwaukee Bucks,22,95,1,1
2178,2017-02-24 20:00:00,Miami Heat,6,108,Atlanta Hawks,23,90,1,1
2179,2017-02-24 21:00:00,Brooklyn Nets,5,109,Denver Nuggets,19,129,1,1
2180,2017-02-24 22:30:00,San Antonio Spurs,9,105,Los Angeles Clippers,1,97,1,1
2181,2017-02-25 17:00:00,Charlotte Hornets,2,99,Sacramento Kings,20,85,1,1
2182,2017-02-25 19:00:00,Atlanta Hawks,23,86,Orlando Magic,4,105,1,1
2183,2017-02-25 19:30:00,Philadelphia 76ers,7,109,New York Knicks,24,110,1,1
2184,2017-02-25 20:00:00,Indiana Pacers,3,95,Miami Heat,6,113,1,1
2185,2017-02-25 20:30:00,New Orleans Pelicans,17,83,Dallas Mavericks,8,96,1,1
2186,2017-02-25 20:30:00,Chicago Bulls,25,117,Cleveland Cavaliers,26,99,1,1
2187,2017-02-25 21:00:00,Minnesota Timberwolves,27,130,Houston Rockets,14,142,1,1
2188,2017-02-25 22:30:00,Brooklyn Nets,5,95,Golden State Warriors,15,112,1,1
2189,2017-02-26 15:30:00,San Antonio Spurs,9,119,Los Angeles Lakers,21,98,1,1
2190,2017-02-26 15:30:00,Phoenix Suns,12,96,Milwaukee Bucks,22,100,1,1
2191,2017-02-26 17:00:00,Memphis Grizzlies,16,105,Denver Nuggets,19,98,1,1
2192,2017-02-26 17:00:00,Utah Jazz,10,102,Washington Wizards,28,92,1,1
2193,2017-02-26 18:00:00,Boston Celtics,29,104,Detroit Pistons,13,98,1,1
2194,2017-02-26 18:00:00,Portland Trail Blazers,11,106,Toronto Raptors,0,112,1,1
2195,2017-02-26 19:00:00,New Orleans Pelicans,17,110,Oklahoma City Thunder,18,118,1,1
2196,2017-02-26 21:30:00,Charlotte Hornets,2,121,Los Angeles Clippers,1,124,1,1
2197,2017-02-27 19:00:00,Milwaukee Bucks,22,95,Cleveland Cavaliers,26,102,1,1
2198,2017-02-27 19:00:00,Toronto Raptors,0,92,New York Knicks,24,91,1,1
2199,2017-02-27 19:00:00,Golden State Warriors,15,119,Philadelphia 76ers,7,108,1,1
2200,2017-02-27 19:30:00,Atlanta Hawks,23,114,Boston Celtics,29,98,1,1
2201,2017-02-27 20:30:00,Miami Heat,6,89,Dallas Mavericks,8,96,1,1
2202,2017-02-27 21:30:00,Indiana Pacers,3,117,Houston Rockets,14,108,1,1
2203,2017-02-27 22:30:00,Minnesota Timberwolves,27,102,Sacramento Kings,20,88,1,1
2204,2017-02-28 19:00:00,Golden State Warriors,15,108,Washington Wizards,28,112,1,1
2205,2017-02-28 19:30:00,Portland Trail Blazers,11,113,Detroit Pistons,13,120,1,1
2206,2017-02-28 20:00:00,Denver Nuggets,19,125,Chicago Bulls,25,107,1,1
2207,2017-02-28 20:00:00,Phoenix Suns,12,112,Memphis Grizzlies,16,130,1,1
2208,2017-02-28 20:00:00,Utah Jazz,10,106,Oklahoma City Thunder,18,109,1,1
2209,2017-02-28 22:30:00,Charlotte Hornets,2,109,Los Angeles Lakers,21,104,1,1
2210,2017-03-01 19:00:00,New York Knicks,24,101,Orlando Magic,4,90,1,1
2211,2017-03-01 19:30:00,Philadelphia 76ers,7,98,Miami Heat,6,125,1,1
2212,2017-03-01 19:30:00,Washington Wizards,28,105,Toronto Raptors,0,96,1,1
2213,2017-03-01 19:30:00,Dallas Mavericks,8,95,Atlanta Hawks,23,100,1,1
2214,2017-03-01 20:00:00,Detroit Pistons,13,86,New Orleans Pelicans,17,109,1,1
2215,2017-03-01 20:00:00,Denver Nuggets,19,110,Milwaukee Bucks,22,98,1,1
2216,2017-03-01 20:00:00,Cleveland Cavaliers,26,99,Boston Celtics,29,103,1,1
2217,2017-03-01 20:30:00,Indiana Pacers,3,99,San Antonio Spurs,9,100,1,1
2218,2017-03-01 21:00:00,Minnesota Timberwolves,27,107,Utah Jazz,10,80,1,1
2219,2017-03-01 22:30:00,Houston Rockets,14,122,Los Angeles Clippers,1,103,1,1
2220,2017-03-01 22:30:00,Brooklyn Nets,5,109,Sacramento Kings,20,100,1,1
2221,2017-03-02 20:00:00,Golden State Warriors,15,87,Chicago Bulls,25,94,1,1
2222,2017-03-02 21:00:00,Charlotte Hornets,2,103,Phoenix Suns,12,120,1,1
2223,2017-03-02 22:30:00,Oklahoma City Thunder,18,109,Portland Trail Blazers,11,114,1,1
2224,2017-03-03 19:00:00,Toronto Raptors,0,114,Washington Wizards,28,106,1,1
2225,2017-03-03 19:00:00,New York Knicks,24,102,Philadelphia 76ers,7,105,1,1
2226,2017-03-03 19:00:00,Miami Heat,6,99,Orlando Magic,4,110,1,1
2227,2017-03-03 19:00:00,Cleveland Cavaliers,26,135,Atlanta Hawks,23,130,1,1
2228,2017-03-03 20:00:00,Los Angeles Clippers,1,101,Milwaukee Bucks,22,112,1,1
2229,2017-03-03 20:30:00,Memphis Grizzlies,16,100,Dallas Mavericks,8,104,1,1
2230,2017-03-03 21:00:00,Oklahoma City Thunder,18,111,Phoenix Suns,12,118,1,1
2231,2017-03-03 21:00:00,Brooklyn Nets,5,97,Utah Jazz,10,112,1,1
2232,2017-03-03 21:30:00,San Antonio Spurs,9,101,New Orleans Pelicans,17,98,1,1
2233,2017-03-03 22:30:00,Boston Celtics,29,115,Los Angeles Lakers,21,95,1,1
2234,2017-03-04 18:00:00,Detroit Pistons,13,136,Philadelphia 76ers,7,106,1,1
2235,2017-03-04 20:00:00,Toronto Raptors,0,94,Milwaukee Bucks,22,101,1,1
2236,2017-03-04 20:00:00,Cleveland Cavaliers,26,92,Miami Heat,6,120,1,1
2237,2017-03-04 20:30:00,Los Angeles Clippers,1,101,Chicago Bulls,25,91,1,1
2238,2017-03-04 21:00:00,Charlotte Hornets,2,112,Denver Nuggets,19,102,1,1
2239,2017-03-04 21:00:00,Memphis Grizzlies,16,108,Houston Rockets,14,123,1,1
2240,2017-03-04 21:00:00,Minnesota Timberwolves,27,90,San Antonio Spurs,9,97,1,1
2241,2017-03-04 22:00:00,Brooklyn Nets,5,116,Portland Trail Blazers,11,130,1,1
2242,2017-03-05 13:00:00,Indiana Pacers,3,97,Atlanta Hawks,23,96,1,1
2243,2017-03-05 15:30:00,Golden State Warriors,15,112,New York Knicks,24,105,1,1
2244,2017-03-05 17:00:00,Boston Celtics,29,106,Phoenix Suns,12,109,1,1
2245,2017-03-05 17:00:00,Orlando Magic,4,114,Washington Wizards,28,115,1,1
2246,2017-03-05 18:00:00,Utah Jazz,10,110,Sacramento Kings,20,109,1,1
2247,2017-03-05 20:30:00,Oklahoma City Thunder,18,89,Dallas Mavericks,8,104,1,1
2248,2017-03-05 21:30:00,New Orleans Pelicans,17,105,Los Angeles Lakers,21,97,1,1
2249,2017-03-06 19:00:00,Miami Heat,6,106,Cleveland Cavaliers,26,98,1,1
2250,2017-03-06 19:00:00,New York Knicks,24,113,Orlando Magic,4,105,1,1
2251,2017-03-06 19:00:00,Milwaukee Bucks,22,112,Philadelphia 76ers,7,98,1,1
2252,2017-03-06 19:30:00,Golden State Warriors,15,119,Atlanta Hawks,23,111,1,1
2253,2017-03-06 19:30:00,Chicago Bulls,25,95,Detroit Pistons,13,109,1,1
2254,2017-03-06 20:00:00,Indiana Pacers,3,88,Charlotte Hornets,2,100,1,1
2255,2017-03-06 20:00:00,Brooklyn Nets,5,122,Memphis Grizzlies,16,109,1,1
2256,2017-03-06 20:30:00,Houston Rockets,14,110,San Antonio Spurs,9,112,1,1
2257,2017-03-06 21:00:00,Sacramento Kings,20,96,Denver Nuggets,19,108,1,1
2258,2017-03-06 21:00:00,New Orleans Pelicans,17,83,Utah Jazz,10,88,1,1
2259,2017-03-06 22:30:00,Boston Celtics,29,102,Los Angeles Clippers,1,116,1,1
2260,2017-03-07 20:00:00,Portland Trail Blazers,11,126,Oklahoma City Thunder,18,121,1,1
2261,2017-03-07 20:30:00,Los Angeles Lakers,21,111,Dallas Mavericks,8,122,1,1
2262,2017-03-07 21:00:00,Washington Wizards,28,131,Phoenix Suns,12,127,1,1
2263,2017-03-08 19:00:00,Chicago Bulls,25,91,Orlando Magic,4,98,1,1
2264,2017-03-08 19:30:00,Charlotte Hornets,2,101,Miami Heat,6,108,1,1
2265,2017-03-08 19:30:00,Brooklyn Nets,5,105,Atlanta Hawks,23,110,1,1
2266,2017-03-08 20:00:00,Utah Jazz,10,115,Houston Rockets,14,108,1,1
2267,2017-03-08 20:00:00,Detroit Pistons,13,98,Indiana Pacers,3,115,1,1
2268,2017-03-08 20:00:00,New York Knicks,24,93,Milwaukee Bucks,22,104,1,1
2269,2017-03-08 20:00:00,Los Angeles Clippers,1,91,Minnesota Timberwolves,27,107,1,1
2270,2017-03-08 20:00:00,Toronto Raptors,0,94,New Orleans Pelicans,17,87,1,1
2271,2017-03-08 20:30:00,Sacramento Kings,20,104,San Antonio Spurs,9,114,1,1
2272,2017-03-08 21:00:00,Washington Wizards,28,123,Denver Nuggets,19,113,1,1
2273,2017-03-08 22:30:00,Boston Celtics,29,99,Golden State Warriors,15,86,1,1
2274,2017-03-09 19:30:00,Cleveland Cavaliers,26,101,Detroit Pistons,13,106,1,1
2275,2017-03-09 20:00:00,San Antonio Spurs,9,92,Oklahoma City Thunder,18,102,1,1
